cpse_id,material_code,material_description,material_long_text,material_group_code,material_group_description,uom,manufacturer,plant_or_location,unit_price,currency,source_system,created_date,_true_material_id,_variant_style
SAIL,STL-SEA-706733,"LIP SEAL GRAPHITE 4"" ISO 3069",Application: industrial service. Material: Graphite. Size: 100 mm. Standard: ISO 3069. ,SEL-110,Mechanical Seals,NOS,SKF,Bokaro,15085.55,INR,CUSTOM_ERP,2019-04-10,MAT_05824,unit_variation
NTPC,NTP-FIL-00040,PROCESS FILTR CARBON STEEL/SS 20MM API 614,Application: industrial service. Material: Carbon Steel/SS. Size: 20 mm. Standard: API 614.,FLT-100,Filtration Materials,NOS,Eaton,Singrauli,5716.32,INR,SAP_MM,2016-01-20,MAT_00040,typo_injected
SAIL,STL-VAL-707004,CHECK VALVE WCB DN65 CL300 API 6D,Application: industrial service. Material: WCB. Size: 65 mm. Pressure class: 300. Standard: API 6D. Manufacturer: Forbes Marshall.,VLV-10,Flow Control Valves,EA,Forbes Marshall,Bhilai,188947.64,INR,LEGACY_ERP,2024-01-29,MAT_06095,standard_included
CPCL,CPC-PUM-705299,PROCESS PUMP SS304 DN65 IS 5120 MFR KIRLOSKAR BROTHERS,Application: industrial service. Material: SS304. Size: 65 mm. Standard: IS 5120. Manufacturer: Kirloskar Brothers.,PMP-60,Pumps & Pump Spares,NOS,Kirloskar Brothers,Manali,908898.9,INR,LEGACY_ERP,2022-11-23,MAT_04390,vendor_included
IOCL,IOC-FAS-00501,IS 1363 HEX HEAD BOLT M16 X 50MM SS304,Application: industrial service. Material: SS304. Size: 16 mm. Standard: IS 1363. Length Mm: 50.,FST-90,Fasteners,NOS,Sundram Fasteners,Panipat,536.17,INR,SAP_MM,2021-03-31,MAT_00501,reordered
CPCL,CPC-ALT-004377,"600 GRAPHITE/PTFE WOUND B16.20 CL ASME 4"" GASKET SPIRAL",,GSK-50,Sealing & Gasket Materials,PCS,James Walker,Ennore,6815.19,INR,CUSTOM_ERP,2017-09-26,MAT_00059,reordered
NTPC,NTP-BEA-707781,22200 TAPER ROLLER BEARING BORE 90MM ISO 15,Application: industrial service. Material: Chrome Steel. Size: 90 mm. Standard: ISO 15. Manufacturer: NBC.,BRG-40,Rotating Equipment Bearings,NOS,,Vijayawada,28577.79,INR,SAP_S4,2017-11-27,MAT_06872,verbose
IOCL,IOC-PUM-700655,PROCESS  /  FILTER  CARBON  STEEL/SS  30MM  API  614,Application: industrial service. Material: Cast Steel. Size: 150 mm. Standard: IS 5120. ,PMP-60,Pumps & Pump Spares,NOS,Grundfos,Paradip,106613.03,INR,LEGACY_ERP,2023-09-12,MAT_00094,vendor_included
IOCL,IOC-FIL-706800,STRAINER  SS316  DN40  ISO  16889,,FLT-100,Filtration Materials,EA,Eaton,Barauni,8700.41,INR,LEGACY_ERP,2020-05-30,MAT_05891,noisy_erp
NTPC,NTP-VAL-00569,"BALL VALVE DI 2"" CLASS 600 BS 5351",Application: industrial service. Material: DI. Size: 50 mm. Pressure class: 600. Standard: BS 5351. Manufacturer: Kirloskar.,VLV-10,Flow Control Valves,NOS,Kirloskar,Korba,248051.26,INR,SAP_MM,2016-03-08,MAT_00569,standard_included
CPCL,CPC-ALT-003245,PRESSURE TRANSMITTER SS316 100NB IEC 60770,Application: industrial service. Material: SS316. Size: 100 mm. Standard: IEC 60770.,INS-120,Instrumentation,EA,,Manali,59394.86,INR,CUSTOM_ERP,2019-02-26,MAT_00280,abbreviated
NTPC,NTP-FIL-705095,AIR FILTER SS316 NOMINAL BORE 20 ASME B16.34,Application: industrial service. Material: SS316. Size: 20 mm. Standard: ASME B16.34. ,FLT-100,Filtration Materials,PCS,Eaton,,1962.43,INR,LEGACY_ERP,2016-07-12,MAT_04186,verbose
SAIL,STL-CAB-00250,XLPE ARMOURED CABLE 3C,,CBL-80,Electrical Cables,MTR,,Bhilai,221.78,INR,SAP_ECC,2020-06-10,MAT_00250,partial_description
ONGC,OGC-ALT-005031,"GLOBE VALVE CS 6"" CL 600 ASME B16.34",Application: industrial service. Material: CS. Size: 150 mm. Pressure class: 600. Standard: ASME B16.34. Manufacturer: KSB.,VLV-10,Flow Control Valves,EA,KSB,,160704.71,INR,SAP_MM,2026-05-31,MAT_00062,vendor_included
IOCL,IOC-CAB-702583,INSTRUMENTATION CABLE / 1C 6 SQMM ALUMINIUM IS 1554,Application: industrial service. Material: Aluminium. Size: 6 mm. Standard: IS 1554. ,CBL-80,Electrical Cables,M,KEI,Panipat,962.01,INR,SAP_ECC,2020-02-12,MAT_01674,mixed_format
ONGC,OGC-ALT-004189,CS PIPE 25MM SCH 80 IS 1239 MFR JINDAL SAW,Application: industrial service. Material: CS. Size: 25 mm. Standard: IS 1239. Manufacturer: Jindal SAW. Schedule: 80.,PIP-20,Piping Materials,MTR,Jindal SAW,Hazira,3280.49,INR,SAP_ECC,2016-10-11,MAT_00186,unit_variation
IOCL,IOC-ALT-003623,40MM 1363 HEX M10 IS HEAD SS304 X BOLT,Application: industrial service. Material: SS304. Size: 10 mm. Standard: IS 1363. Length Mm: 40.,FST-90,Fasteners,PCS,,Barauni,480.98,INR,SAP_S4,2020-10-06,MAT_00219,reordered
NTPC,NTP-PIP-00198,"SS304 PIPE 1.5"" SCH 40 IS 1239 MFR APL APOLLO",Application: industrial service. Material: SS304. Size: 40 mm. Standard: IS 1239. Schedule: 40.,PIP-20,Piping Materials,MTR,APL Apollo,Korba,4448.54,INR,SAP_S4,2024-04-17,MAT_00198,vendor_included
IOCL,IOC-BEA-708713,6000  DEEP  GROOVE  BALL  BEARING  BORE  60MM  ISO  492 ITEM,Application: industrial service. Material: Chrome Steel. Size: 60 mm. Standard: ISO 492. ,BRG-40,Rotating Equipment Bearings,EA,NBC,Paradip,65941.09,INR,SAP_S4,2020-10-28,MAT_07804,noisy_erp
ONGC,OGC-FAS-708738,SS316 IS 1363 HEAVY HEX BOLT M8 X 40MM,Application: industrial service. Material: SS316. Size: 8 mm. Standard: IS 1363. ,FST-90,Fasteners,PCS,TVS,Mumbai Offshore,968.14,INR,SAP_S4,2025-06-13,MAT_07829,reordered
CPCL,CPC-GAS-708622,GRAPHITE GASKET CAF DN80 CL150 ASME B16.21,Application: industrial service. Material: CAF. Size: 80 mm. Pressure class: 150. Standard: ASME B16.21. Manufacturer: Flexitallic.,GSK-50,Sealing & Gasket Materials,EA,,Ennore,11682.91,INR,SAP_S4,2022-04-28,MAT_07713,abbreviation_variation
IOCL,IOC-VAL-702504,GATE VALVE CS CL600 ASME B16.34,Application: industrial service. Material: CS. Size: 25 mm. Pressure class: 600. Standard: ASME B16.34. ,VLV-10,Flow Control Valves,PCS,,Paradip,238142.56,INR,LEGACY_ERP,2023-06-29,MAT_01595,missing_spec
IOCL,IOC-ALT-004058,XLPE  ARMOURED  CABLE  3C  2.5  SQMM  COPPER  IS  7098 ITEM,Application: industrial service. Material: Copper. Size: 2.5 mm. Standard: IS 7098. Cores: 3.,CBL-80,Electrical Cables,MTR,,Gujarat,278.92,INR,SAP_ECC,2018-05-06,MAT_00236,unit_variation
IOCL,IOCVAL00337,GLOBE VALVE SS316 50MM CLASS 150 BS 5351,Application: industrial service. Material: SS316. Size: 50 mm. Pressure class: 150. Standard: BS 5351. Manufacturer: Forbes Marshall.,VLV-10,Flow Control Valves,NOS,Forbes Marshall,Panipat,116391.63,INR,CUSTOM_ERP,2023-05-01,MAT_00337,standard_included
NTPC,NTP-GAS-701238,XLPE ARMOURED CABLE 3C 70 SQMM COPPER IS 7098,Application: industrial service. Material: SS304/Graphite. Size: 300 mm. Pressure class: 150. Standard: API 6A. Manufacturer: Spitmaan.,GSK-50,Sealing & Gasket Materials,PCS,Spitmaan,Vijayawada,7002.58,INR,CUSTOM_ERP,2024-10-07,MAT_00021,abbreviation_variation
NTPC,NTP-ALT-005315,GLOBE VALVE DI,,VLV-10,Flow Control Valves,EA,L&T Valves,Dadri,215118.31,INR,SAP_S4,2021-10-20,MAT_00397,partial_description
CPCL,CPC-PIP-708081,ASTM A312 TP316 / CS PIPE 300NB SCH 160 API 5L,Application: industrial service. Material: ASTM A312 TP316. Size: 300 mm. Standard: API 5L. Manufacturer: Jindal SAW.,PIP-20,Piping Materials,RM,Jindal SAW,Manali,4086.75,INR,SAP_S4,2015-10-30,MAT_07172,mixed_format
NTPC,NTP-FIL-701372,"LTCS / PIPE 1.5"" SCH 40 ASTM A106",,FLT-100,Filtration Materials,NOS,Hydac,Korba,24301.17,INR,SAP_MM,2023-11-05,MAT_00258,mixed_format
SAIL,STL-VAL-00220,GATE VALVE CS 100MM CL 150 ASME B16.34 MFR KSB,Application: industrial service. Material: CS. Size: 100 mm. Pressure class: 150. Standard: ASME B16.34.,VLV-10,Flow Control Valves,NOS,KSB,Durgapur,35966.49,INR,CUSTOM_ERP,2022-01-16,MAT_00220,vendor_included
CPCL,CPCFIL00040,PROCSES FILTER CARBON STEEL/SS 20MM API 614,Application: industrial service. Material: Carbon Steel/SS. Size: 20 mm. Standard: API 614. Manufacturer: Pall.,FLT-100,Filtration Materials,NOS,Pall,Ennore,11807.83,INR,SAP_ECC,2018-03-27,MAT_00040,typo_injected
ONGC,OGC-ALT-004580,PROCESS FILTER CARBON STEEL/SS 30MM API 614,,FLT-100,Filtration Materials,EA,Eaton,Hazira,1166.92,INR,SAP_ECC,2020-05-10,MAT_00094,mixed_format
CPCL,CPC-SEA-703393,MECHANICAL SEAL GRAPHITE NOMINAL BORE 125 ASME B16.20,Application: industrial service. Material: Graphite. Size: 125 mm. Standard: ASME B16.20. ,SEL-110,Mechanical Seals,PCS,John Crane,Chennai Refinery,10493.98,INR,SAP_S4,2025-06-16,MAT_02484,verbose
ONGC,OGC-ALT-004716,HEX HEAD BOLT SS304 M16 X 75MM IS 1363,Application: industrial service. Material: SS304. Size: 16 mm. Standard: IS 1363. Length Mm: 75.,FST-90,Fasteners,EA,Sundram Fasteners,Mumbai Offshore,634.49,INR,LEGACY_ERP,2024-07-04,MAT_00384,typo_injected
NTPC,NTP-FIL-707220,FUEL FILTER SS304 DN20 API 614,Application: industrial service. Material: SS304. Size: 20 mm. Standard: API 614. Manufacturer: Hydac.,FLT-100,Filtration Materials,EA,Hydac,Dadri,9707.0,INR,SAP_MM,2020-12-07,MAT_06311,abbreviation_variation
IOCL,IOC-ALT-004078,CS / PIPE 200MM SCH 160 ASTM A312,Application: industrial service. Material: CS. Size: 200 mm. Standard: ASTM A312. Manufacturer: Ratnamani Metals. Schedule: 160.,PIP-20,Piping Materials,MTR,,Gujarat,633.91,INR,CUSTOM_ERP,2024-11-25,MAT_00275,partial_description
SAIL,STL-PIP-702128,API  5L  GR.B  CS  PIPE  80NB  SCH  160  ASTM  A106,,PIP-20,Piping Materials,M,APL Apollo,Rourkela,5900.94,INR,CUSTOM_ERP,2024-06-29,MAT_01219,noisy_erp
ONGC,OGC-ALT-004538,HEX  HEAD  BOLT  SS304  M30  X  100MM  IS  1363,Application: industrial service. Material: SS304. Size: 30 mm. Standard: IS 1363. Manufacturer: LPS Bossard. Length Mm: 100.,FST-90,Fasteners,NOS,,,216.3,INR,LEGACY_ERP,2019-10-22,MAT_00162,noisy_erp
NTPC,NTP-VAL-708942,GLOBE VALVE DI NOMINAL BORE 20 CLASS 150 API 6D,Application: industrial service. Material: DI. Size: 20 mm. Pressure class: 150. Standard: API 6D. Manufacturer: Forbes Marshall.,VLV-10,Flow Control Valves,NOS,Forbes Marshall,Dadri,52674.92,INR,SAP_S4,2020-05-17,MAT_08033,verbose
CPCL,CPC-CAB-700995,GLOBE VLV DI 200MM CL 300 API 6D,Application: industrial service. Material: Aluminium. Size: 185 mm. Standard: IS 1554. ,CBL-80,Electrical Cables,MTR,KEI,Chennai Refinery,1883.03,INR,CUSTOM_ERP,2024-03-01,MAT_00195,standard_included
ONGC,OGC-ALT-005037,SLIP / ON FLANGE SS316 50MM CL 600 ASME,,FLG-30,Pipe Flanges & Fittings,EA,Guru Gautam Steels,Mumbai Offshore,,,CUSTOM_ERP,2026-01-22,MAT_00485,missing_spec
ONGC,OGC-PUM-708456,MULTISTAGE PUMP CAST IRON DN80 API 674,Application: industrial service. Material: Cast Iron. Size: 80 mm. Standard: API 674. Manufacturer: Flowserve.,PMP-60,Pumps & Pump Spares,EA,Flowserve,Uran,806237.69,INR,SAP_MM,2015-01-18,MAT_07547,abbreviated
IOCL,IOC-ALT-002813,GLOBE VLV SS316 15NB CL150 BS 5351,Application: industrial service. Material: SS316. Size: 15 mm. Pressure class: 150. Standard: BS 5351.,VLV-10,Flow Control Valves,EA,,Barauni,85005.42,INR,LEGACY_ERP,2024-12-13,MAT_00249,partial_description
CPCL,CPC-FIL-701373,BUTTERFLY VALVE CS 150MM CLASS 600 BS 5351,Application: industrial service. Material: SS304. Size: 30 mm. Standard: ISO 16889. Manufacturer: Eaton.,FLT-100,Filtration Materials,EA,Eaton,Nagapattinam,15868.98,INR,SAP_S4,2026-01-28,MAT_00477,vendor_included
CPCL,CPC-SEA-702418,LIP SEAL DN30 ISO 3069,Application: industrial service. Material: PTFE. Size: 30 mm. Standard: ISO 3069. Manufacturer: Freudenberg.,SEL-110,Mechanical Seals,EA,Freudenberg,Chennai Refinery,23070.68,INR,LEGACY_ERP,2016-01-10,MAT_01509,missing_spec
SAIL,STL-SEA-709453,O-RINNG SEAL EPDM DN75 ISO 3069,,SEL-110,Mechanical Seals,EA,Hallite,Durgapur,,,SAP_S4,2017-08-23,MAT_08544,typo_injected
CPCL,CPC-GAS-708182,PTFE GASKET GRAPHITE DN300 CL300 ASME B16.21,Application: industrial service. Material: Graphite. Size: 300 mm. Pressure class: 300. Standard: ASME B16.21. Manufacturer: Flexitallic.,GSK-50,Sealing & Gasket Materials,PCS,Flexitallic,Nagapattinam,,,LEGACY_ERP,2018-04-09,MAT_07273,abbreviated
ONGC,OGC-ELE-703517,TERMINAL BLOCK / COPPER DN63 CL690V IEC 60947,Application: industrial service. Material: Copper. Size: 63 mm. Pressure class: 690V. Standard: IEC 60947. Manufacturer: Siemens.,ELC-130,Electrical Switchgear & Components,EA,Siemens,Ahmedabad,12797.03,INR,SAP_S4,2016-02-22,MAT_02608,mixed_format
CPCL,CPC-FLA-00050,WELD NECK FLANGE CS 150MM CL 600 ASME B16.5,Application: industrial service. Material: CS. Size: 150 mm. Pressure class: 600. Standard: ASME B16.5. Manufacturer: Viraj Profiles.,FLG-30,Pipe Flanges & Fittings,NOS,Viraj Profiles,Chennai Refinery,18950.31,INR,LEGACY_ERP,2017-04-09,MAT_00050,typo_injected
CPCL,CPC-GAS-709835,PTFE GASKET GRAPHITE NOMINAL BORE 150 CLASS 600 ASME B16.20,Application: industrial service. Material: Graphite. Size: 150 mm. Pressure class: 600. Standard: ASME B16.20. ,GSK-50,Sealing & Gasket Materials,EA,Spitmaan,Nagapattinam,7198.03,INR,SAP_S4,2024-04-12,MAT_08926,verbose
NTPC,NTP-INS-700679,HEX / HEAD BOLT SS304 M10 X 50MM IS 1363,Application: industrial service. Material: SS316. Size: 25 mm. Standard: ISA 5.1. Manufacturer: Emerson.,INS-120,Instrumentation,NOS,,Korba,,,LEGACY_ERP,2021-12-26,MAT_00261,typo_injected
CPCL,CPC-FLA-00060,BLIND FLG SS316 200NB CL600 ASME B16.47,Application: industrial service. Material: SS316. Size: 200 mm. Pressure class: 600. Standard: ASME B16.47.,FLG-30,Pipe Flanges & Fittings,NOS,ISMT,Chennai Refinery,29793.88,INR,SAP_ECC,2020-05-06,MAT_00060,abbreviated
CPCL,CPC-CAB-702257,PVC ARMOURED CABLE 2C 240 SQMM COPPER IS 7098,,CBL-80,Electrical Cables,M,Finolex,Nagapattinam,305.48,INR,CUSTOM_ERP,2019-01-08,MAT_01348,unit_variation
IOCL,IOC-VAL-705500,BALL VALVE / DI DN100 CL900 BS 5351,Application: industrial service. Material: DI. Size: 100 mm. Pressure class: 900. Standard: BS 5351. Manufacturer: Audco India.,VLV-10,Flow Control Valves,PCS,,Panipat,95213.81,INR,LEGACY_ERP,2020-04-12,MAT_04591,mixed_format
IOCL,IOC-PUM-00356,CENTRIFUGAL PUMP CAST IRON/SS 100MM API 610,Application: industrial service. Material: Cast Iron/SS. Size: 100 mm. Standard: API 610. Manufacturer: Flowserve. Power Kw: 7.5.,PMP-60,Pumps & Pump Spares,NOS,Flowserve,Gujarat,657537.21,INR,LEGACY_ERP,2017-07-13,MAT_00356,abbreviated
ONGC,OGC-MOT-707644,SQUIRREL CAGE MOTOR COPPER WOUND 5.5KW 1450RPM FRAME 100 IEC 60034,Application: industrial service. Material: Copper Wound. Size: 100 mm. Standard: IEC 60034. Manufacturer: ABB.,MTR-70,Electrical Motors,SET,ABB,Ahmedabad,339422.02,INR,SAP_S4,2015-12-23,MAT_06735,abbreviated
NTPC,NTP-FLA-00583,SLIP ON FLANGE SS316,Application: industrial service. Material: SS316. Size: 80 mm. Pressure class: 300. Standard: ASME B16.47. Manufacturer: ISMT.,FLG-30,Pipe Flanges & Fittings,NOS,,Singrauli,28905.59,INR,SAP_ECC,2023-10-23,MAT_00583,partial_description
SAIL,STL-VAL-706865,NEEDLE VALVE WC6,Application: industrial service. Material: WC6. Size: 20 mm. Pressure class: 900. Standard: API 598. Manufacturer: KSB.,VLV-10,Flow Control Valves,NOS,KSB,Bhilai,180582.7,INR,LEGACY_ERP,2017-02-26,MAT_05956,partial_description
IOCL,IOC-FAS-702051,HEX HEAD BOLT 8.8 M24 X 100MM IS 1364,,FST-90,Fasteners,PCS,Precision Fasteners,Barauni,770.91,INR,CUSTOM_ERP,2015-03-13,MAT_01142,abbreviation_variation
CPCL,CPC-ALT-004502,BUTTERFLLY VALVE SS316,,VLV-10,Flow Control Valves,NOS,,Chennai Refinery,25459.51,INR,CUSTOM_ERP,2026-07-03,MAT_00431,typo_injected
NTPC,NTP-ALT-004448,"SLIP ON FLANGE SS304 3"" CL 300 ASME B16.47",Application: industrial service. Material: SS304. Size: 80 mm. Pressure class: 300. Standard: ASME B16.47.,FLG-30,Pipe Flanges & Fittings,NOS,,Vijayawada,23114.15,INR,LEGACY_ERP,2018-06-02,MAT_00082,partial_description
ONGC,OGC-VAL-700800,MOTOR FRAME 12615 200 AC INDUCTION 15KW IS 1450RPM,Application: industrial service. Material: WCB. Size: 15 mm. Pressure class: 150. Standard: API 598. Manufacturer: KSB.,VLV-10,Flow Control Valves,EA,KSB,Hazira,25041.95,INR,SAP_ECC,2018-09-07,MAT_00010,abbreviation_variation
SAIL,STL-CAB-710010,PVC ARMOURED CABLE 5C 2.5 SQMM IS 1554,Application: industrial service. Material: Copper. Size: 2.5 mm. Standard: IS 1554. ,CBL-80,Electrical Cables,RM,RR Kabel,Bhilai,511.88,INR,SAP_MM,2017-06-17,MAT_09101,missing_spec
CPCL,CPC-MOT-705895,AC INDUCTION MOTOR COPPER WOUND 75KW 960RPM FRAME 100 IS 12615,,MTR-70,Electrical Motors,NOS,,Nagapattinam,384541.37,INR,SAP_ECC,2025-04-24,MAT_04986,standard_included
CPCL,CPC-ALT-004327,AC INDUCTION MOTOR 15KW,,MTR-70,Electrical Motors,NOS,Crompton,Nagapattinam,352721.21,INR,SAP_S4,2023-04-08,MAT_00375,partial_description
IOCL,IOC-FAS-707556,ASTM A193 PLAIN WASHER M8 X 100MM 8.8,,FST-90,Fasteners,NOS,,Paradip,131.4,INR,SAP_S4,2021-06-13,MAT_06647,reordered
NTPC,NTP-CAB-709435,INSTRUMENTATION CABLE 3C 120 SQMM COPPER IEC 60502,Application: industrial service. Material: Copper. Size: 120 mm. Standard: IEC 60502. ,CBL-80,Electrical Cables,RM,Polycab,Korba,1765.4,INR,CUSTOM_ERP,2026-06-02,MAT_08526,abbreviated
CPCL,CPC-BEA-708460,6000 DEEP GROOVE BALL BEARING BORE 90MM ISO 199 MFR FAG,Application: industrial service. Material: Bearing Steel. Size: 90 mm. Standard: ISO 199. Manufacturer: FAG.,BRG-40,Rotating Equipment Bearings,EA,FAG,,37575.69,INR,SAP_S4,2016-04-03,MAT_07551,vendor_included
NTPC,NTP-FLA-702467,"WELD NECK FLANGE SS316 0.5"" CL150 ASME B16.5",,FLG-30,Pipe Flanges & Fittings,EA,Metalfar,Korba,10725.61,INR,LEGACY_ERP,2023-06-26,MAT_01558,unit_variation
CPCL,CPCVAL00104,GATE / VALVE SS316 80MM CL 300 ASME B16.34,Application: industrial service. Material: SS316. Size: 80 mm. Pressure class: 300. Standard: ASME B16.34.,VLV-10,Flow Control Valves,NOS,KSB,Manali,64476.34,INR,CUSTOM_ERP,2018-09-03,MAT_00104,mixed_format
SAIL,STL-MOT-700623,HEX HEAD BOLT SS304 M10 X 125MM IS 1363,Application: industrial service. Material: Copper Wound. Size: 180 mm. Standard: IS 12615. Manufacturer: ABB.,MTR-70,Electrical Motors,EA,ABB,Bhilai,132087.06,INR,CUSTOM_ERP,2025-09-22,MAT_00209,vendor_included
NTPC,NTP-CAB-706990,INSTRUMENTATION CABLE / 3C 4 SQMM ALUMINIUM IS 1554,Application: industrial service. Material: Aluminium. Size: 4 mm. Standard: IS 1554. Manufacturer: KEI.,CBL-80,Electrical Cables,RM,KEI,Singrauli,1914.95,INR,CUSTOM_ERP,2016-04-23,MAT_06081,mixed_format
IOCL,IOC-VAL-00503,GLOBE VALVE DI 15MM CL 150 ASME B16.34,Application: industrial service. Material: DI. Size: 15 mm. Pressure class: 150. Standard: ASME 1B6.34.,VLV-10,Flow Control Valves,NOS,KSB,Barauni,92970.51,INR,SAP_S4,2018-12-23,MAT_00503,typo_injected
SAIL,STL-FAS-707108,HEAVY HEX BOLT 10.9,,FST-90,Fasteners,PCS,Sundram Fasteners,Rourkela,436.43,INR,SAP_S4,2017-09-18,MAT_06199,partial_description
NTPC,NTP-FAS-710325,HEX NUT ASTM A193 B7 M30 X 40MM IS 1363,Application: industrial service. Material: ASTM A193 B7. Size: 30 mm. Standard: IS 1363. Manufacturer: Sundram Fasteners.,FST-90,Fasteners,PCS,Sundram Fasteners,Vijayawada,532.46,INR,SAP_S4,2021-11-03,MAT_09416,typo_injected
NTPC,NTP-MOT-708596,SQUIRREL CAGE MOTOR COPPER WOUND 75KW 960RPM FRAME 180 IEC 60034,Application: industrial service. Material: Copper Wound. Size: 180 mm. Standard: IEC 60034. Manufacturer: Baldor.,MTR-70,Electrical Motors,EA,,Dadri,526227.29,INR,SAP_MM,2023-01-29,MAT_07687,standard_included
ONGC,OGC-ALT-003923,40MM NBR/EPDM/PTFE ASME B16.20 OIL SEAL,Application: industrial service. Material: NBR/EPDM/PTFE. Size: 40 mm. Standard: ASME B16.20.,SEL-110,Mechanical Seals,NOS,SKF,Hazira,8957.65,INR,SAP_S4,2024-03-05,MAT_00148,abbreviated
IOCL,IOC-ALT-004229,ARMOURED CABLE 7098 SQMM COPPER 3C XLPE 1.5 IS,Application: industrial service. Material: Copper. Size: 1.5 mm. Standard: IS 7098. Manufacturer: Finolex. Cores: 3.,CBL-80,Electrical Cables,M,Finolex,,1254.37,INR,CUSTOM_ERP,2021-08-12,MAT_00445,reordered
IOCL,IOC-ELE-708846,MCB POLYAMIDE DN25 CL415V IEC 60947,Application: industrial service. Material: Polyamide. Size: 25 mm. Pressure class: 415V. Standard: IEC 60947. Manufacturer: Eaton.,ELC-130,Electrical Switchgear & Components,PCS,Eaton,Panipat,,,SAP_MM,2025-02-01,MAT_07937,abbreviation_variation
IOCL,IOC-PIP-00533,SS316 / PIPE 15MM SCH 160 ASTM A106,Application: industrial service. Material: SS316. Size: 15 mm. Standard: ASTM A106. Schedule: 160.,PIP-20,Piping Materials,MTR,Ratnamani Metals,Gujarat,,,SAP_ECC,2023-07-30,MAT_00533,mixed_format
CPCL,CPC-PUM-00462,CENTRIFUGAL  PUMP  CAST  IRON/SS  150MM  API  610 ITEM,Application: industrial service. Material: Cast Iron/SS. Size: 150 mm. Standard: API 610. Manufacturer: Sulzer. Power Kw: 37.,PMP-60,Pumps & Pump Spares,EA,Sulzer,Manali,,,SAP_ECC,2017-09-21,MAT_00462,noisy_erp
NTPC,NTP-FLA-705839,BLIND FLANGE SS304 DN300 CL300 ASME B16.47,Application: industrial service. Material: SS304. Size: 300 mm. Pressure class: 300. Standard: ASME B16.47. Manufacturer: Guru Gautam Steels.,FLG-30,Pipe Flanges & Fittings,EA,,Vijayawada,44703.31,INR,CUSTOM_ERP,2016-05-23,MAT_04930,abbreviated
NTPC,NTP-CAB-705862,INSTRUMENTATION CABLE 1C 4 SQMM COPPER IEC 60502,Application: industrial service. Material: Copper. Size: 4 mm. Standard: IEC 60502. Manufacturer: KEI.,CBL-80,Electrical Cables,RM,,Dadri,,,SAP_S4,2024-04-30,MAT_04953,abbreviated
NTPC,NTP-ALT-004139,PIPE LTCS DN15 SCHEDULE 10S ASTM A312,Application: industrial service. Material: LTCS. Size: 15 mm. Standard: ASTM A312. Manufacturer: APL Apollo. Schedule: 10S.,PIP-20,Piping Materials,MTR,,Korba,5121.06,INR,LEGACY_ERP,2017-02-11,MAT_00355,vendor_included
IOCL,IOC-GAS-705220,"SPIRAL WOUND GASKET CAF 2"" CL150 API 6A",Application: industrial service. Material: CAF. Size: 50 mm. Pressure class: 150. Standard: API 6A. ,GSK-50,Sealing & Gasket Materials,NOS,Garlock,Paradip,4626.6,INR,CUSTOM_ERP,2016-06-09,MAT_04311,unit_variation
CPCL,CPC-VAL-00189,GATE VALVE SS304 150MM CLASS 600 ASME B16.34,Application: industrial service. Material: SS304. Size: 150 mm. Pressure class: 600. Standard: ASME B16.34.,VLV-10,Flow Control Valves,PCS,Forbes Marshall,,168761.03,INR,CUSTOM_ERP,2019-10-23,MAT_00189,standard_included
CPCL,CPC-CAB-702799,PVC ARMOURED CABLE 2C 95 SQMM ALUMINIUM IS 7098,Application: industrial service. Material: Aluminium. Size: 95 mm. Standard: IS 7098. Manufacturer: Finolex.,CBL-80,Electrical Cables,MTR,Finolex,,368.56,INR,LEGACY_ERP,2024-02-07,MAT_01890,abbreviated
